linename,station,weekdate,weekend,weekday_am,weekday_pm,week
3,NEW LOTS AV,2019-11-11T00:00:00Z,5247,10770,5025,45
3,NEW LOTS AV,2019-11-18T00:00:00Z,5485,11929,5266,46
3,NEW LOTS AV,2019-11-25T00:00:00Z,5272,8414,4501,47
3,NEW LOTS AV,2019-12-02T00:00:00Z,5626,11483,5157,48
3,NEW LOTS AV,2019-12-09T00:00:00Z,6684,11668,5012,49
3,NEW LOTS AV,2019-12-16T00:00:00Z,914,11106,5063,50
3,NEW LOTS AV,2019-12-23T00:00:00Z,5175,6264,3980,51
3,NEW LOTS AV,2019-12-30T00:00:00Z,5038,6982,4103,52
3,NEW LOTS AV,2020-01-06T00:00:00Z,5353,10908,5131,1
3,NEW LOTS AV,2020-01-13T00:00:00Z,4839,10776,5159,2
3,NEW LOTS AV,2020-01-20T00:00:00Z,5104,8776,4790,3
3,NEW LOTS AV,2020-01-27T00:00:00Z,5122,11015,4954,4
3,NEW LOTS AV,2020-02-03T00:00:00Z,5369,11534,5098,5
3,NEW LOTS AV,2020-02-10T00:00:00Z,5034,9822,4880,6
3,NOSTRAND AV,2019-02-18T00:00:00Z,4538,6753,3978,7
3,NOSTRAND AV,2019-02-25T00:00:00Z,4493,8102,5306,8
3,NOSTRAND AV,2019-03-04T00:00:00Z,4256,7664,4960,9
3,NOSTRAND AV,2019-03-11T00:00:00Z,4918,3168,4787,10
3,NOSTRAND AV,2019-03-18T00:00:00Z,4887,3437,4743,11
3,NOSTRAND AV,2019-03-25T00:00:00Z,4821,3539,4628,12
3,NOSTRAND AV,2019-04-01T00:00:00Z,5092,3640,5221,13
3,NOSTRAND AV,2019-04-08T00:00:00Z,5095,3532,4705,14
3,NOSTRAND AV,2019-04-15T00:00:00Z,4552,3043,4303,15
3,NOSTRAND AV,2019-04-22T00:00:00Z,4702,2850,3590,16
3,NOSTRAND AV,2019-04-29T00:00:00Z,5106,3435,4501,17
3,NOSTRAND AV,2019-05-06T00:00:00Z,4747,3603,4493,18
3,NOSTRAND AV,2019-05-13T00:00:00Z,4990,3526,4671,19
3,NOSTRAND AV,2019-05-20T00:00:00Z,4360,3798,4534,20
3,NOSTRAND AV,2019-05-27T00:00:00Z,5222,3155,3907,21
3,NOSTRAND AV,2019-06-03T00:00:00Z,5054,3562,4370,22
3,NOSTRAND AV,2019-06-10T00:00:00Z,9609,3554,4456,23
3,NOSTRAND AV,2019-06-17T00:00:00Z,5222,3268,4382,24
3,NOSTRAND AV,2019-06-24T00:00:00Z,5551,2983,4555,25
3,NOSTRAND AV,2019-07-01T00:00:00Z,3843,1761,1638,26
3,NOSTRAND AV,2019-07-08T00:00:00Z,8960,4308,4267,27
3,NOSTRAND AV,2019-07-15T00:00:00Z,4707,4893,5088,28
3,NOSTRAND AV,2019-07-22T00:00:00Z,8995,4631,4853,29
3,NOSTRAND AV,2019-07-29T00:00:00Z,5164,4473,5079,30
3,NOSTRAND AV,2019-08-05T00:00:00Z,6159,4172,5005,31
3,NOSTRAND AV,2019-08-12T00:00:00Z,5955,4100,4700,32
3,NOSTRAND AV,2019-08-19T00:00:00Z,5509,3444,4221,33
3,NOSTRAND AV,2019-08-26T00:00:00Z,5526,3167,4206,34
3,NOSTRAND AV,2019-09-02T00:00:00Z,9703,3196,5640,35
3,NOSTRAND AV,2019-09-09T00:00:00Z,9741,4254,5103,36
3,NOSTRAND AV,2019-09-16T00:00:00Z,5292,4133,4936,37
3,NOSTRAND AV,2019-09-23T00:00:00Z,5290,4039,4896,38
3,NOSTRAND AV,2019-09-30T00:00:00Z,5299,3705,4479,39
3,NOSTRAND AV,2019-10-07T00:00:00Z,9486,3576,4665,40
3,NOSTRAND AV,2019-10-14T00:00:00Z,9878,3372,4360,41
3,NOSTRAND AV,2019-10-21T00:00:00Z,4522,3886,4795,42
3,NOSTRAND AV,2019-10-28T00:00:00Z,5435,3890,4825,43
3,NOSTRAND AV,2019-11-04T00:00:00Z,5436,8517,5327,44
3,NOSTRAND AV,2019-11-11T00:00:00Z,5180,8245,5082,45
3,NOSTRAND AV,2019-11-18T00:00:00Z,5141,8472,5401,46
3,NOSTRAND AV,2019-11-25T00:00:00Z,4134,5306,4086,47
3,NOSTRAND AV,2019-12-02T00:00:00Z,5233,8343,5162,48
3,NOSTRAND AV,2019-12-09T00:00:00Z,6942,8567,5194,49
3,NOSTRAND AV,2019-12-16T00:00:00Z,4749,7969,4934,50
3,NOSTRAND AV,2019-12-23T00:00:00Z,4340,3263,3147,51
3,NOSTRAND AV,2019-12-30T00:00:00Z,4594,4347,3818,52
3,NOSTRAND AV,2020-01-06T00:00:00Z,4764,8006,4910,1
3,NOSTRAND AV,2020-01-13T00:00:00Z,4518,7470,4858,2
3,NOSTRAND AV,2020-01-20T00:00:00Z,4525,6658,4462,3
3,NOSTRAND AV,2020-01-27T00:00:00Z,4834,7926,4910,4
3,NOSTRAND AV,2020-02-03T00:00:00Z,4685,8105,5367,5
3,NOSTRAND AV,2020-02-10T00:00:00Z,4500,7787,5281,6
3,PENNSYLVANIA AV,2019-02-18T00:00:00Z,4594,6710,3726,7
3,PENNSYLVANIA AV,2019-02-25T00:00:00Z,4641,9683,4831,8
3,PENNSYLVANIA AV,2019-03-04T00:00:00Z,2113,8793,4444,9
3,PENNSYLVANIA AV,2019-03-11T00:00:00Z,4732,6903,4620,10
3,PENNSYLVANIA AV,2019-03-18T00:00:00Z,4724,6988,4025,11
3,PENNSYLVANIA AV,2019-03-25T00:00:00Z,5088,7064,4079,12
3,PENNSYLVANIA AV,2019-04-01T00:00:00Z,4935,7147,4116,13
3,PENNSYLVANIA AV,2019-04-08T00:00:00Z,4886,8414,4183,14
3,PENNSYLVANIA AV,2019-04-15T00:00:00Z,4370,7068,3771,15
3,PENNSYLVANIA AV,2019-04-22T00:00:00Z,4904,5283,3319,16
3,PENNSYLVANIA AV,2019-04-29T00:00:00Z,4839,4937,4150,17
3,PENNSYLVANIA AV,2019-05-06T00:00:00Z,4718,8231,4253,18
3,PENNSYLVANIA AV,2019-05-13T00:00:00Z,405,6911,3765,19
3,PENNSYLVANIA AV,2019-05-20T00:00:00Z,4734,6847,3989,20
3,PENNSYLVANIA AV,2019-05-27T00:00:00Z,4989,5320,3645,21
3,PENNSYLVANIA AV,2019-06-03T00:00:00Z,415,6287,3887,22
3,PENNSYLVANIA AV,2019-06-10T00:00:00Z,4925,6539,3932,23
3,PENNSYLVANIA AV,2019-06-17T00:00:00Z,5066,6991,3621,24
3,PENNSYLVANIA AV,2019-06-24T00:00:00Z,428,4546,3547,25
3,PENNSYLVANIA AV,2019-07-01T00:00:00Z,4215,5155,3049,26
3,PENNSYLVANIA AV,2019-07-08T00:00:00Z,4684,5567,3282,27
3,PENNSYLVANIA AV,2019-07-15T00:00:00Z,3946,5581,2975,28
3,PENNSYLVANIA AV,2019-07-22T00:00:00Z,5004,5590,3232,29
3,PENNSYLVANIA AV,2019-07-29T00:00:00Z,4496,5604,3239,30
3,PENNSYLVANIA AV,2019-08-05T00:00:00Z,4811,5464,3351,31
3,PENNSYLVANIA AV,2019-08-12T00:00:00Z,4739,5297,3380,32
3,PENNSYLVANIA AV,2019-08-19T00:00:00Z,4724,5322,3253,33
3,PENNSYLVANIA AV,2019-08-26T00:00:00Z,5156,5336,3361,34
3,PENNSYLVANIA AV,2019-09-02T00:00:00Z,4854,5302,3110,35
3,PENNSYLVANIA AV,2019-09-09T00:00:00Z,5260,7413,4061,36
3,PENNSYLVANIA AV,2019-09-16T00:00:00Z,432,7474,4485,37
3,PENNSYLVANIA AV,2019-09-23T00:00:00Z,4927,7360,4209,38
3,PENNSYLVANIA AV,2019-09-30T00:00:00Z,4950,6477,3781,39
3,PENNSYLVANIA AV,2019-10-07T00:00:00Z,4876,6868,3908,40
3,PENNSYLVANIA AV,2019-10-14T00:00:00Z,4852,6292,3685,41
3,PENNSYLVANIA AV,2019-10-21T00:00:00Z,4213,7012,4299,42
3,PENNSYLVANIA AV,2019-10-28T00:00:00Z,461,6918,4143,43
3,PENNSYLVANIA AV,2019-11-04T00:00:00Z,4342,9159,4732,44
3,PENNSYLVANIA AV,2019-11-11T00:00:00Z,4559,8643,4460,45
3,PENNSYLVANIA AV,2019-11-18T00:00:00Z,4432,9575,4860,46
3,PENNSYLVANIA AV,2019-11-25T00:00:00Z,4130,6842,3896,47
3,PENNSYLVANIA AV,2019-12-02T00:00:00Z,4494,9470,4903,48
3,PENNSYLVANIA AV,2019-12-09T00:00:00Z,5172,9216,4877,49
3,PENNSYLVANIA AV,2019-12-16T00:00:00Z,623,9023,4654,50
3,PENNSYLVANIA AV,2019-12-23T00:00:00Z,4146,4868,3360,51
3,PENNSYLVANIA AV,2019-12-30T00:00:00Z,4029,5466,3377,52
3,PENNSYLVANIA AV,2020-01-06T00:00:00Z,4303,8895,4753,1
3,PENNSYLVANIA AV,2020-01-13T00:00:00Z,3844,8871,4550,2
3,PENNSYLVANIA AV,2020-01-20T00:00:00Z,4107,7198,4223,3
3,PENNSYLVANIA AV,2020-01-27T00:00:00Z,4272,9219,4659,4
3,PENNSYLVANIA AV,2020-02-03T00:00:00Z,4386,9166,4975,5
3,PENNSYLVANIA AV,2020-02-10T00:00:00Z,4282,8498,4731,6
3,ROCKAWAY AV,2019-02-18T00:00:00Z,5034,7247,3861,7
3,ROCKAWAY AV,2019-02-25T00:00:00Z,4983,10552,4862,8
3,ROCKAWAY AV,2019-03-04T00:00:00Z,2438,9497,4668,9
3,ROCKAWAY AV,2019-03-11T00:00:00Z,5434,7615,4181,10
3,ROCKAWAY AV,2019-03-18T00:00:00Z,5209,7610,4163,11
3,ROCKAWAY AV,2019-03-25T00:00:00Z,5677,7682,4246,12
3,ROCKAWAY AV,2019-04-01T00:00:00Z,5501,7793,4117,13
3,ROCKAWAY AV,2019-04-08T00:00:00Z,5384,7618,4141,14
3,ROCKAWAY AV,2019-04-15T00:00:00Z,4908,6794,3797,15
3,ROCKAWAY AV,2019-04-22T00:00:00Z,5193,5462,3561,16
3,ROCKAWAY AV,2019-04-29T00:00:00Z,5222,6207,4012,17
3,ROCKAWAY AV,2019-05-06T00:00:00Z,4871,7537,4085,18
3,ROCKAWAY AV,2019-05-13T00:00:00Z,425,7717,4027,19
3,ROCKAWAY AV,2019-05-20T00:00:00Z,5328,7468,3988,20
3,ROCKAWAY AV,2019-05-27T00:00:00Z,5342,6335,3620,21
3,ROCKAWAY AV,2019-06-03T00:00:00Z,469,6837,4040,22
3,ROCKAWAY AV,2019-06-10T00:00:00Z,5161,7234,3881,23
3,ROCKAWAY AV,2019-06-17T00:00:00Z,5273,4385,3686,24
3,ROCKAWAY AV,2019-06-24T00:00:00Z,611,6052,3823,25
3,ROCKAWAY AV,2019-07-01T00:00:00Z,4474,4665,3302,26
3,ROCKAWAY AV,2019-07-08T00:00:00Z,4980,6099,3551,27
3,ROCKAWAY AV,2019-07-15T00:00:00Z,4395,6068,3390,28
3,ROCKAWAY AV,2019-07-22T00:00:00Z,5302,6124,3414,29
3,ROCKAWAY AV,2019-07-29T00:00:00Z,4758,6007,3269,30
3,ROCKAWAY AV,2019-08-05T00:00:00Z,5165,6727,3403,31
3,ROCKAWAY AV,2019-08-12T00:00:00Z,4930,6393,3407,32
3,ROCKAWAY AV,2019-08-19T00:00:00Z,5041,5686,3342,33
3,ROCKAWAY AV,2019-08-26T00:00:00Z,5241,6107,3468,34
3,ROCKAWAY AV,2019-09-02T00:00:00Z,5241,5818,3142,35
3,ROCKAWAY AV,2019-09-09T00:00:00Z,5275,8258,3759,36
3,ROCKAWAY AV,2019-09-16T00:00:00Z,438,7027,3852,37
3,ROCKAWAY AV,2019-09-23T00:00:00Z,5289,8152,3771,38
3,ROCKAWAY AV,2019-09-30T00:00:00Z,5146,7133,3679,39
3,ROCKAWAY AV,2019-10-07T00:00:00Z,5034,7404,3760,40
3,ROCKAWAY AV,2019-10-14T00:00:00Z,5219,7163,3659,41
3,ROCKAWAY AV,2019-10-21T00:00:00Z,4608,7827,4068,42
3,ROCKAWAY AV,2019-10-28T00:00:00Z,498,7804,3974,43
3,ROCKAWAY AV,2019-11-04T00:00:00Z,4803,9859,4740,44
3,ROCKAWAY AV,2019-11-11T00:00:00Z,4856,9863,4502,45
3,ROCKAWAY AV,2019-11-18T00:00:00Z,4671,10675,4797,46
3,ROCKAWAY AV,2019-11-25T00:00:00Z,4488,7683,4238,47
3,ROCKAWAY AV,2019-12-02T00:00:00Z,4951,10861,4652,48
3,ROCKAWAY AV,2019-12-09T00:00:00Z,5335,10490,4661,49
3,ROCKAWAY AV,2019-12-16T00:00:00Z,749,10111,4593,50
3,ROCKAWAY AV,2019-12-23T00:00:00Z,4423,5493,3617,51
3,ROCKAWAY AV,2019-12-30T00:00:00Z,4448,6321,3522,52
3,ROCKAWAY AV,2020-01-06T00:00:00Z,4677,10039,4624,1
3,ROCKAWAY AV,2020-01-13T00:00:00Z,4207,10045,4556,2
3,ROCKAWAY AV,2020-01-20T00:00:00Z,4451,8019,4246,3
3,ROCKAWAY AV,2020-01-27T00:00:00Z,4639,10095,4713,4
3,ROCKAWAY AV,2020-02-03T00:00:00Z,4667,10368,4663,5
3,ROCKAWAY AV,2020-02-10T00:00:00Z,4580,9635,4670,6
3,SARATOGA AV,2019-02-18T00:00:00Z,4552,9101,3503,7
3,SARATOGA AV,2019-02-25T00:00:00Z,4510,12238,4318,8
3,SARATOGA AV,2019-03-04T00:00:00Z,2239,11338,4006,9
3,SARATOGA AV,2019-03-11T00:00:00Z,4942,12335,3716,10
3,SARATOGA AV,2019-03-18T00:00:00Z,4951,10276,3535,11
3,SARATOGA AV,2019-03-25T00:00:00Z,5027,10263,3643,12
3,SARATOGA AV,2019-04-01T00:00:00Z,5203,10474,3654,13
3,SARATOGA AV,2019-04-08T00:00:00Z,5143,10452,3691,14
3,SARATOGA AV,2019-04-15T00:00:00Z,4487,9506,3462,15
3,SARATOGA AV,2019-04-22T00:00:00Z,4869,8139,3196,16
3,SARATOGA AV,2019-04-29T00:00:00Z,4877,10327,3576,17
3,SARATOGA AV,2019-05-06T00:00:00Z,4867,8485,4566,18
3,SARATOGA AV,2019-05-13T00:00:00Z,346,10304,3531,19
3,SARATOGA AV,2019-05-20T00:00:00Z,4847,9950,3670,20
3,SARATOGA AV,2019-05-27T00:00:00Z,5290,8674,3316,21
3,SARATOGA AV,2019-06-03T00:00:00Z,386,9757,3651,22
3,SARATOGA AV,2019-06-10T00:00:00Z,4909,10402,3619,23
3,SARATOGA AV,2019-06-17T00:00:00Z,5080,9278,3376,24
3,SARATOGA AV,2019-06-24T00:00:00Z,632,8616,3512,25
3,SARATOGA AV,2019-07-01T00:00:00Z,4547,6712,3195,26
3,SARATOGA AV,2019-07-08T00:00:00Z,4985,7215,3278,27
3,SARATOGA AV,2019-07-15T00:00:00Z,4071,10057,3121,28
3,SARATOGA AV,2019-07-22T00:00:00Z,4858,8369,3247,29
3,SARATOGA AV,2019-07-29T00:00:00Z,4712,8449,3243,30
3,SARATOGA AV,2019-08-05T00:00:00Z,5073,8384,3136,31
3,SARATOGA AV,2019-08-12T00:00:00Z,4844,8234,3202,32
3,SARATOGA AV,2019-08-19T00:00:00Z,4883,8911,3195,33
3,SARATOGA AV,2019-08-26T00:00:00Z,5266,8330,3406,34
3,SARATOGA AV,2019-09-02T00:00:00Z,5238,7892,3045,35
3,SARATOGA AV,2019-09-09T00:00:00Z,5119,11046,3639,36
3,SARATOGA AV,2019-09-16T00:00:00Z,371,11007,3805,37
3,SARATOGA AV,2019-09-23T00:00:00Z,5014,11063,3604,38
3,SARATOGA AV,2019-09-30T00:00:00Z,4850,9751,3487,39
3,SARATOGA AV,2019-10-07T00:00:00Z,4846,9864,3427,40
3,SARATOGA AV,2019-10-14T00:00:00Z,4800,9925,3372,41
3,SARATOGA AV,2019-10-21T00:00:00Z,4459,10304,3695,42
3,SARATOGA AV,2019-10-28T00:00:00Z,368,10339,3763,43
3,SARATOGA AV,2019-11-04T00:00:00Z,4559,11678,4231,44
3,SARATOGA AV,2019-11-11T00:00:00Z,4507,11361,4226,45
3,SARATOGA AV,2019-11-18T00:00:00Z,4696,12342,4328,46
3,SARATOGA AV,2019-11-25T00:00:00Z,4319,8648,3657,47
3,SARATOGA AV,2019-12-02T00:00:00Z,4809,12012,4272,48
3,SARATOGA AV,2019-12-09T00:00:00Z,5021,11933,4222,49
3,SARATOGA AV,2019-12-16T00:00:00Z,702,11389,4246,50
3,SARATOGA AV,2019-12-23T00:00:00Z,4387,5971,3317,51
3,SARATOGA AV,2019-12-30T00:00:00Z,4338,7175,3237,52
3,SARATOGA AV,2020-01-06T00:00:00Z,4660,11422,4021,1
3,SARATOGA AV,2020-01-13T00:00:00Z,4081,11395,4046,2
3,SARATOGA AV,2020-01-20T00:00:00Z,4253,9257,3847,3
3,SARATOGA AV,2020-01-27T00:00:00Z,4488,11397,4105,4
3,SARATOGA AV,2020-02-03T00:00:00Z,4490,11657,4146,5
3,SARATOGA AV,2020-02-10T00:00:00Z,4300,10931,4197,6
3,SUTTER AV-RUTLD,2019-02-18T00:00:00Z,6282,10347,5067,7
3,SUTTER AV-RUTLD,2019-02-25T00:00:00Z,6389,14449,6417,8
3,SUTTER AV-RUTLD,2019-03-04T00:00:00Z,3111,13570,6065,9
3,SUTTER AV-RUTLD,2019-03-11T00:00:00Z,6821,11345,5855,10
3,SUTTER AV-RUTLD,2019-03-18T00:00:00Z,6920,11012,5665,11
3,SUTTER AV-RUTLD,2019-03-25T00:00:00Z,7042,11093,5634,12
3,SUTTER AV-RUTLD,2019-04-01T00:00:00Z,7293,11505,5652,13
3,SUTTER AV-RUTLD,2019-04-08T00:00:00Z,7131,11529,5746,14
3,SUTTER AV-RUTLD,2019-04-15T00:00:00Z,6508,10408,5180,15
3,SUTTER AV-RUTLD,2019-04-22T00:00:00Z,6781,9139,4893,16
3,SUTTER AV-RUTLD,2019-04-29T00:00:00Z,6872,11242,5513,17
3,SUTTER AV-RUTLD,2019-05-06T00:00:00Z,6929,11175,5273,18
3,SUTTER AV-RUTLD,2019-05-13T00:00:00Z,614,11339,5528,19
3,SUTTER AV-RUTLD,2019-05-20T00:00:00Z,6828,10947,5463,20
3,SUTTER AV-RUTLD,2019-05-27T00:00:00Z,7068,9289,4991,21
3,SUTTER AV-RUTLD,2019-06-03T00:00:00Z,656,10619,5621,22
3,SUTTER AV-RUTLD,2019-06-10T00:00:00Z,7044,10839,5639,23
3,SUTTER AV-RUTLD,2019-06-17T00:00:00Z,7214,10059,5077,24
3,SUTTER AV-RUTLD,2019-06-24T00:00:00Z,648,7532,5249,25
3,SUTTER AV-RUTLD,2019-07-01T00:00:00Z,6043,7147,4534,26
3,SUTTER AV-RUTLD,2019-07-08T00:00:00Z,6751,8279,4922,27
3,SUTTER AV-RUTLD,2019-07-15T00:00:00Z,5686,9518,4684,28
3,SUTTER AV-RUTLD,2019-08-05T00:00:00Z,6818,8120,4538,31
3,SUTTER AV-RUTLD,2019-08-12T00:00:00Z,6780,10042,4888,32
3,SUTTER AV-RUTLD,2019-08-19T00:00:00Z,6874,8659,4857,33
3,SUTTER AV-RUTLD,2019-08-26T00:00:00Z,7112,8762,5020,34
3,SUTTER AV-RUTLD,2019-09-02T00:00:00Z,7200,8875,4644,35
3,SUTTER AV-RUTLD,2019-09-09T00:00:00Z,7036,12223,5729,36
3,SUTTER AV-RUTLD,2019-09-16T00:00:00Z,570,12121,5976,37
3,SUTTER AV-RUTLD,2019-09-23T00:00:00Z,7067,12118,6110,38
3,SUTTER AV-RUTLD,2019-09-30T00:00:00Z,6857,10900,5694,39
3,SUTTER AV-RUTLD,2019-10-07T00:00:00Z,7132,11255,5461,40
3,SUTTER AV-RUTLD,2019-10-14T00:00:00Z,6926,10522,5227,41
3,SUTTER AV-RUTLD,2019-10-21T00:00:00Z,6327,11790,6015,42
3,SUTTER AV-RUTLD,2019-10-28T00:00:00Z,631,11530,5823,43
3,SUTTER AV-RUTLD,2019-11-04T00:00:00Z,6385,14500,6652,44
3,SUTTER AV-RUTLD,2019-11-11T00:00:00Z,6323,14136,6183,45
3,SUTTER AV-RUTLD,2019-11-18T00:00:00Z,6320,15011,6619,46
3,SUTTER AV-RUTLD,2019-11-25T00:00:00Z,6001,10689,5573,47
3,SUTTER AV-RUTLD,2019-12-02T00:00:00Z,6723,14604,6595,48
3,SUTTER AV-RUTLD,2019-12-09T00:00:00Z,6950,14674,6551,49
3,SUTTER AV-RUTLD,2019-12-16T00:00:00Z,924,14222,6677,50
3,SUTTER AV-RUTLD,2019-12-23T00:00:00Z,5509,7299,4648,51
3,SUTTER AV-RUTLD,2019-12-30T00:00:00Z,6067,8692,4941,52
3,SUTTER AV-RUTLD,2020-01-06T00:00:00Z,6459,13904,6670,1
3,SUTTER AV-RUTLD,2020-01-13T00:00:00Z,5688,13595,6449,2
3,SUTTER AV-RUTLD,2020-01-20T00:00:00Z,5822,10960,5911,3
3,SUTTER AV-RUTLD,2020-01-27T00:00:00Z,6258,13908,6407,4
3,SUTTER AV-RUTLD,2020-02-03T00:00:00Z,6136,14265,6720,5
3,SUTTER AV-RUTLD,2020-02-10T00:00:00Z,6111,13466,6460,6
3,VAN SICLEN AV,2019-02-18T00:00:00Z,2713,5099,1862,7
3,VAN SICLEN AV,2019-02-25T00:00:00Z,2701,6960,2143,8
3,VAN SICLEN AV,2019-03-04T00:00:00Z,1272,6425,2014,9
3,VAN SICLEN AV,2019-03-11T00:00:00Z,2874,5390,1756,10
3,VAN SICLEN AV,2019-03-18T00:00:00Z,2890,5373,1738,11
3,VAN SICLEN AV,2019-03-25T00:00:00Z,2908,5420,1728,12
3,VAN SICLEN AV,2019-04-01T00:00:00Z,3035,5583,1753,13
3,VAN SICLEN AV,2019-04-08T00:00:00Z,3001,5503,1797,14
3,VAN SICLEN AV,2019-04-15T00:00:00Z,2835,5136,1672,15
3,VAN SICLEN AV,2019-04-22T00:00:00Z,2889,4325,1577,16
3,VAN SICLEN AV,2019-04-29T00:00:00Z,2957,5484,1727,17
3,VAN SICLEN AV,2019-05-06T00:00:00Z,2822,5500,1757,18
3,VAN SICLEN AV,2019-05-13T00:00:00Z,224,5492,1642,19
3,VAN SICLEN AV,2019-05-20T00:00:00Z,2876,5389,1680,20
3,VAN SICLEN AV,2019-05-27T00:00:00Z,2980,4552,1656,21
3,VAN SICLEN AV,2019-06-03T00:00:00Z,229,5073,1730,22
3,VAN SICLEN AV,2019-06-10T00:00:00Z,3121,5179,1796,23
3,VAN SICLEN AV,2019-06-17T00:00:00Z,3141,4791,1667,24
3,VAN SICLEN AV,2019-06-24T00:00:00Z,220,4525,1716,25
3,VAN SICLEN AV,2019-07-01T00:00:00Z,2545,3621,1608,26
3,VAN SICLEN AV,2019-07-08T00:00:00Z,2915,4646,1591,27
3,VAN SICLEN AV,2019-07-15T00:00:00Z,2320,4534,1608,28
3,VAN SICLEN AV,2019-07-22T00:00:00Z,2851,4427,1491,29
3,VAN SICLEN AV,2019-07-29T00:00:00Z,2670,4535,1494,30
3,VAN SICLEN AV,2019-08-05T00:00:00Z,2937,4373,1422,31
3,VAN SICLEN AV,2019-08-12T00:00:00Z,2677,4709,1629,32
3,VAN SICLEN AV,2019-08-19T00:00:00Z,2957,4190,1571,33
3,VAN SICLEN AV,2019-08-26T00:00:00Z,2979,4293,1648,34
3,VAN SICLEN AV,2019-09-02T00:00:00Z,2908,4200,1523,35
3,VAN SICLEN AV,2019-09-09T00:00:00Z,2922,5866,1809,36
3,VAN SICLEN AV,2019-09-16T00:00:00Z,231,5896,1830,37
3,VAN SICLEN AV,2019-09-23T00:00:00Z,2953,5976,1849,38
3,VAN SICLEN AV,2019-09-30T00:00:00Z,2931,5264,1750,39
3,VAN SICLEN AV,2019-10-07T00:00:00Z,2916,5532,1750,40
3,VAN SICLEN AV,2019-10-14T00:00:00Z,2836,5329,1680,41
3,VAN SICLEN AV,2019-10-21T00:00:00Z,2540,5613,1738,42
3,VAN SICLEN AV,2019-10-28T00:00:00Z,201,5589,1720,43
3,VAN SICLEN AV,2019-11-04T00:00:00Z,2617,6631,1982,44
3,VAN SICLEN AV,2019-11-11T00:00:00Z,2655,6312,2040,45
3,VAN SICLEN AV,2019-11-18T00:00:00Z,2586,7057,2102,46
3,VAN SICLEN AV,2019-11-25T00:00:00Z,2520,4869,1882,47
3,VAN SICLEN AV,2019-12-02T00:00:00Z,2682,6702,2004,48
3,VAN SICLEN AV,2019-12-09T00:00:00Z,3081,6726,1966,49
3,VAN SICLEN AV,2019-12-16T00:00:00Z,386,6487,1975,50
3,VAN SICLEN AV,2019-12-23T00:00:00Z,2437,3333,1668,51
3,VAN SICLEN AV,2019-12-30T00:00:00Z,2360,3922,1618,52
3,VAN SICLEN AV,2020-01-06T00:00:00Z,2430,4937,1993,1
3,VAN SICLEN AV,2020-01-13T00:00:00Z,2287,5939,1954,2
3,VAN SICLEN AV,2020-01-20T00:00:00Z,2331,4991,1926,3
3,VAN SICLEN AV,2020-01-27T00:00:00Z,2513,6289,1931,4
3,VAN SICLEN AV,2020-02-03T00:00:00Z,2571,6595,1948,5
3,VAN SICLEN AV,2020-02-10T00:00:00Z,2332,6119,1987,6
34,CROWN HTS-UTICA,2019-02-18T00:00:00Z,24546,48066,19374,7
34,CROWN HTS-UTICA,2019-02-25T00:00:00Z,24473,61926,21997,8
34,CROWN HTS-UTICA,2019-03-04T00:00:00Z,32067,58539,20969,9
34,CROWN HTS-UTICA,2019-03-11T00:00:00Z,27304,37255,20245,10
34,CROWN HTS-UTICA,2019-03-18T00:00:00Z,27501,37665,19774,11
34,CROWN HTS-UTICA,2019-03-25T00:00:00Z,27540,38704,19627,12
34,CROWN HTS-UTICA,2019-04-01T00:00:00Z,28653,38298,20000,13
34,CROWN HTS-UTICA,2019-04-08T00:00:00Z,25569,38193,20475,14
34,CROWN HTS-UTICA,2019-04-15T00:00:00Z,24463,34669,19001,15
34,CROWN HTS-UTICA,2019-04-22T00:00:00Z,26383,31662,17417,16
34,CROWN HTS-UTICA,2019-04-29T00:00:00Z,26631,44476,19411,17
34,CROWN HTS-UTICA,2019-05-06T00:00:00Z,25520,44671,19830,18
34,CROWN HTS-UTICA,2019-05-13T00:00:00Z,45049,37908,19338,19
34,CROWN HTS-UTICA,2019-05-20T00:00:00Z,26606,40238,19818,20
34,CROWN HTS-UTICA,2019-05-27T00:00:00Z,27938,31746,17865,21
34,CROWN HTS-UTICA,2019-06-03T00:00:00Z,43418,36201,19609,22
34,CROWN HTS-UTICA,2019-06-10T00:00:00Z,29182,37012,19109,23
34,CROWN HTS-UTICA,2019-06-17T00:00:00Z,28332,36961,18501,24
34,CROWN HTS-UTICA,2019-06-24T00:00:00Z,42997,32110,19079,25
34,CROWN HTS-UTICA,2019-07-01T00:00:00Z,24481,30059,17564,26
34,CROWN HTS-UTICA,2019-07-08T00:00:00Z,28308,37311,17946,27
34,CROWN HTS-UTICA,2019-07-15T00:00:00Z,23543,40835,16701,28
34,CROWN HTS-UTICA,2019-07-22T00:00:00Z,27975,38042,17485,29
34,CROWN HTS-UTICA,2019-07-29T00:00:00Z,25272,31196,17600,30
34,CROWN HTS-UTICA,2019-08-05T00:00:00Z,25968,32240,17039,31
34,CROWN HTS-UTICA,2019-08-12T00:00:00Z,25135,31139,17677,32
34,CROWN HTS-UTICA,2019-08-19T00:00:00Z,25588,30402,17557,33
34,CROWN HTS-UTICA,2019-08-26T00:00:00Z,27551,31267,18710,34
34,CROWN HTS-UTICA,2019-09-02T00:00:00Z,27994,29407,18774,35
34,CROWN HTS-UTICA,2019-09-09T00:00:00Z,28754,39871,20054,36
34,CROWN HTS-UTICA,2019-09-16T00:00:00Z,41089,39769,20019,37
