linename,station,weekdate_2022,week,weekend_2022,weekday_am_2022,weekday_pm_2022,weekdate_bl,weekend_bl,weekday_am_bl,weekday_pm_bl,d_weekend,d_weekday_am,d_weekday_pm,Latitude,Longitude
L,JEFFERSON ST,2022-02-07T00:00:00Z,6,4309,4919,3804,2020-02-10T00:00:00Z,96,14234,8770,44.885416666666664,0.34558100323169877,0.433751425313569,40.70660667,-73.922913
L,JEFFERSON ST,2022-02-14T00:00:00Z,7,4104,4828,3885,2019-02-18T00:00:00Z,24,9999,7008,171,0.48284828482848285,0.5543664383561644,40.70660667,-73.922913
L,JEFFERSON ST,2022-02-21T00:00:00Z,8,38,3400,3627,2019-02-25T00:00:00Z,36,13454,8878,1.0555555555555556,0.252712947822209,0.40853795899977474,40.70660667,-73.922913
L,JEFFERSON ST,2022-02-28T00:00:00Z,9,4110,5248,4207,2019-03-04T00:00:00Z,50,12434,8492,82.2,0.42206852179507803,0.495407442298634,40.70660667,-73.922913
L,JEFFERSON ST,2022-03-07T00:00:00Z,10,3686,5128,3987,2019-03-11T00:00:00Z,680,5637,8583,5.420588235294118,0.9097037431257762,0.4645228940929745,40.70660667,-73.922913
L,JEFFERSON ST,2022-03-14T00:00:00Z,11,4832,2900,3693,2019-03-18T00:00:00Z,10624,5635,8514,0.45481927710843373,0.5146406388642414,0.43375616631430586,40.70660667,-73.922913
L,JEFFERSON ST,2022-03-21T00:00:00Z,12,4878,2911,3650,2019-03-25T00:00:00Z,11263,5800,8557,0.4330995294326556,0.5018965517241379,0.42655136145845507,40.70660667,-73.922913
L,JEFFERSON ST,2022-03-28T00:00:00Z,13,4607,3136,3905,2019-04-01T00:00:00Z,12210,5908,9087,0.3773136773136773,0.5308056872037915,0.42973478595796194,40.70660667,-73.922913
L,JEFFERSON ST,2022-04-04T00:00:00Z,14,4803,3092,3685,2019-04-08T00:00:00Z,12499,5986,8677,0.3842707416593327,0.5165385900434347,0.4246859513656794,40.70660667,-73.922913
L,JEFFERSON ST,2022-04-11T00:00:00Z,15,4658,2857,3917,2019-04-15T00:00:00Z,12474,5482,9162,0.3734167067500401,0.5211601605253557,0.42752674088626935,40.70660667,-73.922913
L,JEFFERSON ST,2022-04-18T00:00:00Z,16,5106,2355,3729,2019-04-22T00:00:00Z,9144,4900,8472,0.5583989501312336,0.4806122448979592,0.4401558073654391,40.70660667,-73.922913
L,LIVONIA AV,2022-01-03T00:00:00Z,1,946,1763,1211,2020-01-06T00:00:00Z,4150,4417,2540,0.22795180722891567,0.39913968757074936,0.4767716535433071,40.66405727,-73.90056237
L,LIVONIA AV,2022-01-10T00:00:00Z,2,1032,2019,1280,2020-01-13T00:00:00Z,2148,4475,3250,0.48044692737430167,0.4511731843575419,0.39384615384615385,40.66405727,-73.90056237
L,LIVONIA AV,2022-01-17T00:00:00Z,3,74,2348,1149,2020-01-20T00:00:00Z,2607,3504,2908,0.02838511699271193,0.6700913242009132,0.39511691884456673,40.66405727,-73.90056237
L,LIVONIA AV,2022-01-24T00:00:00Z,4,754,1790,1376,2020-01-27T00:00:00Z,2901,4423,3203,0.259910375732506,0.4047026904815736,0.4295972525757103,40.66405727,-73.90056237
L,LIVONIA AV,2022-01-31T00:00:00Z,5,1203,1935,1339,2020-02-03T00:00:00Z,2903,4467,3191,0.4143988976920427,0.4331766286098052,0.41961767471012223,40.66405727,-73.90056237
L,LIVONIA AV,2022-02-07T00:00:00Z,6,1146,2383,1309,2020-02-10T00:00:00Z,2263,4690,3244,0.5064074237737517,0.5081023454157783,0.40351418002466094,40.66405727,-73.90056237
L,LIVONIA AV,2022-02-14T00:00:00Z,7,1284,2411,1545,2019-02-18T00:00:00Z,1980,2715,2326,0.6484848484848484,0.8880294659300184,0.6642304385210662,40.66405727,-73.90056237
L,LIVONIA AV,2022-02-21T00:00:00Z,8,1160,1336,1238,2019-02-25T00:00:00Z,1803,2726,1637,0.6433721575152523,0.4900953778429934,0.7562614538790471,40.66405727,-73.90056237
L,LIVONIA AV,2022-02-28T00:00:00Z,9,94,2342,1232,2019-03-04T00:00:00Z,2424,4067,2743,0.038778877887788776,0.5758544381608065,0.44914327378782354,40.66405727,-73.90056237
L,LIVONIA AV,2022-03-07T00:00:00Z,10,907,1902,833,2019-03-11T00:00:00Z,2068,5780,2160,0.4385880077369439,0.32906574394463667,0.38564814814814813,40.66405727,-73.90056237
L,LIVONIA AV,2022-03-14T00:00:00Z,11,47,2402,875,2019-03-18T00:00:00Z,2668,5871,2352,0.017616191904047975,0.40912962016692217,0.37202380952380953,40.66405727,-73.90056237
L,LIVONIA AV,2022-03-21T00:00:00Z,12,71,2825,1183,2019-03-25T00:00:00Z,245,5801,2464,0.2897959183673469,0.48698500258576105,0.48011363636363635,40.66405727,-73.90056237
L,LIVONIA AV,2022-03-28T00:00:00Z,13,84,2933,1104,2019-04-01T00:00:00Z,2914,6015,2440,0.028826355525051476,0.4876142975893599,0.4524590163934426,40.66405727,-73.90056237
L,LIVONIA AV,2022-04-04T00:00:00Z,14,1370,2771,1257,2019-04-08T00:00:00Z,2230,5969,2542,0.6143497757847534,0.46423186463394206,0.494492525570417,40.66405727,-73.90056237
L,LIVONIA AV,2022-04-11T00:00:00Z,15,1054,3054,1227,2019-04-15T00:00:00Z,2596,5214,2356,0.40600924499229585,0.5857307249712314,0.5207979626485568,40.66405727,-73.90056237
L,LIVONIA AV,2022-04-18T00:00:00Z,16,1399,2386,1043,2019-04-22T00:00:00Z,2264,4248,2083,0.6179328621908127,0.5616760828625236,0.500720115218435,40.66405727,-73.90056237
L,MONTROSE AV,2022-01-03T00:00:00Z,1,2995,3110,3450,2020-01-06T00:00:00Z,6093,13917,8169,0.49154767766289187,0.22346770137242222,0.4223283143591627,40.70739106,-73.93979285
L,MONTROSE AV,2022-01-10T00:00:00Z,2,3138,3510,3526,2020-01-13T00:00:00Z,95,13987,8170,33.03157894736842,0.25094730821477085,0.43157894736842106,40.70739106,-73.93979285
L,MONTROSE AV,2022-01-17T00:00:00Z,3,3287,3382,3591,2020-01-20T00:00:00Z,5683,12052,7843,0.5783916945275382,0.2806173249253236,0.45786051255896976,40.70739106,-73.93979285
L,MONTROSE AV,2022-01-24T00:00:00Z,4,2785,4065,3785,2020-01-27T00:00:00Z,6169,14681,8282,0.45145080239909224,0.2768884953341053,0.4570152137164936,40.70739106,-73.93979285
L,MONTROSE AV,2022-01-31T00:00:00Z,5,3734,4032,3579,2020-02-03T00:00:00Z,6190,14696,8277,0.6032310177705977,0.2743603701687534,0.4324030445813701,40.70739106,-73.93979285
L,MONTROSE AV,2022-02-07T00:00:00Z,6,3675,4510,3825,2020-02-10T00:00:00Z,69,14747,8326,53.26086956521739,0.3058249135417373,0.4594042757626712,40.70739106,-73.93979285
L,MONTROSE AV,2022-02-14T00:00:00Z,7,3825,4566,3743,2019-02-18T00:00:00Z,47,10102,5947,81.38297872340425,0.4519897050089091,0.6293929712460063,40.70739106,-73.93979285
L,MONTROSE AV,2022-02-21T00:00:00Z,8,14,3291,3362,2019-02-25T00:00:00Z,26,13938,8206,0.5384615384615384,0.23611708996986655,0.4097002193516939,40.70739106,-73.93979285
L,MONTROSE AV,2022-02-28T00:00:00Z,9,3349,4406,3724,2019-03-04T00:00:00Z,42,13512,8024,79.73809523809524,0.32608052101835405,0.4641076769690927,40.70739106,-73.93979285
L,MONTROSE AV,2022-03-07T00:00:00Z,10,3012,4465,3645,2019-03-11T00:00:00Z,550,4370,7766,5.4763636363636365,1.0217391304347827,0.4693535925830543,40.70739106,-73.93979285
L,MONTROSE AV,2022-03-14T00:00:00Z,11,3747,2018,3525,2019-03-18T00:00:00Z,8541,4291,7809,0.43870741131015106,0.4702866464693545,0.45140222819823284,40.70739106,-73.93979285
L,MONTROSE AV,2022-03-21T00:00:00Z,12,3728,1843,3388,2019-03-25T00:00:00Z,10617,4500,7635,0.3511349722143732,0.40955555555555556,0.4437459070072037,40.70739106,-73.93979285
L,MONTROSE AV,2022-03-28T00:00:00Z,13,3586,2089,3453,2019-04-01T00:00:00Z,12205,4726,7862,0.2938140106513724,0.44202285230639016,0.43920122106334264,40.70739106,-73.93979285
L,MONTROSE AV,2022-04-04T00:00:00Z,14,3739,1994,3566,2019-04-08T00:00:00Z,10051,4656,7836,0.37200278579245843,0.42826460481099654,0.4550791220010209,40.70739106,-73.93979285
L,MONTROSE AV,2022-04-11T00:00:00Z,15,3198,1872,3359,2019-04-15T00:00:00Z,9038,4332,7731,0.35383934498782915,0.43213296398891965,0.4344845427499677,40.70739106,-73.93979285
L,MONTROSE AV,2022-04-18T00:00:00Z,16,3752,1625,3082,2019-04-22T00:00:00Z,5896,3868,7022,0.6363636363636364,0.4201137538779731,0.4389062945029906,40.70739106,-73.93979285
L,MORGAN AV,2022-01-03T00:00:00Z,1,2990,2450,3711,2020-01-06T00:00:00Z,7520,12315,10385,0.3976063829787234,0.19894437677628907,0.35734232065479055,40.70615167,-73.933147
L,MORGAN AV,2022-01-10T00:00:00Z,2,3051,2985,3660,2020-01-13T00:00:00Z,104,12437,10190,29.33653846153846,0.2400096486290906,0.3591756624141315,40.70615167,-73.933147
L,MORGAN AV,2022-01-17T00:00:00Z,3,3264,2940,3929,2020-01-20T00:00:00Z,6879,10822,9843,0.4744875708678587,0.2716688227684347,0.39916692065427206,40.70615167,-73.933147
L,MORGAN AV,2022-01-24T00:00:00Z,4,2507,3437,4322,2020-01-27T00:00:00Z,7211,12675,9770,0.3476632921924837,0.271163708086785,0.44237461617195495,40.70615167,-73.933147
L,MORGAN AV,2022-01-31T00:00:00Z,5,3629,3236,4061,2020-02-03T00:00:00Z,7895,12769,10305,0.45965801139962004,0.2534262667397604,0.39408054342552157,40.70615167,-73.933147
L,MORGAN AV,2022-02-07T00:00:00Z,6,3746,3715,4060,2020-02-10T00:00:00Z,64,12801,10238,58.53125,0.2902117022107648,0.3965618284821254,40.70615167,-73.933147
L,MORGAN AV,2022-02-14T00:00:00Z,7,3622,3702,4397,2019-02-18T00:00:00Z,29,8771,7939,124.89655172413794,0.4220727397104093,0.5538480916992065,40.70615167,-73.933147
L,MORGAN AV,2022-02-21T00:00:00Z,8,31,2729,3947,2019-02-25T00:00:00Z,144,11851,10403,0.2152777777777778,0.23027592608218717,0.37940978563875805,40.70615167,-73.933147
L,MORGAN AV,2022-02-28T00:00:00Z,9,3316,3665,4247,2019-03-04T00:00:00Z,28,11468,10305,118.42857142857143,0.31958493198465293,0.4121300339640951,40.70615167,-73.933147
L,MORGAN AV,2022-03-07T00:00:00Z,10,3043,3684,4483,2019-03-11T00:00:00Z,881,3905,9763,3.4540295119182747,0.9434058898847631,0.4591826282904845,40.70615167,-73.933147
L,MORGAN AV,2022-03-14T00:00:00Z,11,3765,1666,3957,2019-03-18T00:00:00Z,9755,3982,10042,0.3859559200410046,0.41838272225012557,0.39404501095399325,40.70615167,-73.933147
L,MORGAN AV,2022-03-21T00:00:00Z,12,3759,1648,3928,2019-03-25T00:00:00Z,11674,3998,9579,0.3219976015076238,0.4122061030515258,0.41006368096878587,40.70615167,-73.933147
L,MORGAN AV,2022-03-28T00:00:00Z,13,3703,1738,3637,2019-04-01T00:00:00Z,12777,4177,9962,0.2898176410738045,0.41608810150825953,0.36508733186107206,40.70615167,-73.933147
L,MORGAN AV,2022-04-04T00:00:00Z,14,3840,1623,3594,2019-04-08T00:00:00Z,11840,3381,10109,0.32432432432432434,0.4800354924578527,0.3555247798990998,40.70615167,-73.933147
L,MORGAN AV,2022-04-11T00:00:00Z,15,3343,1576,3460,2019-04-15T00:00:00Z,10608,3883,10052,0.3151395173453997,0.4058717486479526,0.3442101074413052,40.70615167,-73.933147
L,MORGAN AV,2022-04-18T00:00:00Z,16,3810,1326,3568,2019-04-22T00:00:00Z,7464,3449,9360,0.5104501607717041,0.38445926355465354,0.3811965811965812,40.70615167,-73.933147
L,NEW LOTS,2022-01-03T00:00:00Z,1,1587,3096,1532,2020-01-06T00:00:00Z,3634,7204,3418,0.43670886075949367,0.4297612437534703,0.44821533060269164,40.65891477,-73.89927796
L,NEW LOTS,2022-01-10T00:00:00Z,2,1623,3441,1685,2020-01-13T00:00:00Z,2998,7323,3516,0.5413609072715143,0.4698893895944285,0.4792377701934016,40.65891477,-73.89927796
L,NEW LOTS,2022-01-17T00:00:00Z,3,130,3430,1647,2020-01-20T00:00:00Z,3292,5958,3231,0.03948967193195626,0.5756965424639141,0.5097493036211699,40.65891477,-73.89927796
L,NEW LOTS,2022-01-24T00:00:00Z,4,1156,3680,1717,2020-01-27T00:00:00Z,3758,7189,3472,0.3076104310803619,0.5118931701210182,0.49452764976958524,40.65891477,-73.89927796
L,NEW LOTS,2022-01-31T00:00:00Z,5,1710,3476,1651,2020-02-03T00:00:00Z,3689,7540,3514,0.46354025481160205,0.4610079575596817,0.46983494593056346,40.65891477,-73.89927796
L,NEW LOTS,2022-02-07T00:00:00Z,6,1790,4040,1827,2020-02-10T00:00:00Z,3081,7558,3549,0.5809802012333658,0.5345329452236042,0.514792899408284,40.65891477,-73.89927796
L,NEW LOTS,2022-02-14T00:00:00Z,7,1800,4003,1746,2019-02-18T00:00:00Z,3303,5411,3348,0.5449591280653951,0.7397893180558123,0.521505376344086,40.65891477,-73.89927796
L,NEW LOTS,2022-02-21T00:00:00Z,8,1612,2684,1454,2019-02-25T00:00:00Z,3372,8090,3902,0.47805456702253857,0.33176761433868973,0.3726294208098411,40.65891477,-73.89927796
L,NEW LOTS,2022-02-28T00:00:00Z,9,170,4100,1771,2019-03-04T00:00:00Z,3495,7461,3700,0.04864091559370529,0.5495241924674976,0.47864864864864864,40.65891477,-73.89927796
L,NEW LOTS,2022-03-07T00:00:00Z,10,1544,3589,1748,2019-03-11T00:00:00Z,3305,10589,3139,0.4671709531013616,0.33893663235432997,0.5568652437081874,40.65891477,-73.89927796
L,NEW LOTS,2022-03-14T00:00:00Z,11,139,5037,1342,2019-03-18T00:00:00Z,3898,10501,3019,0.035659312467932275,0.47966860299019143,0.44451805233521036,40.65891477,-73.89927796
L,NEW LOTS,2022-03-21T00:00:00Z,12,125,4970,1338,2019-03-25T00:00:00Z,418,10644,3054,0.29904306220095694,0.46692972566704244,0.4381139489194499,40.65891477,-73.89927796
L,NEW LOTS,2022-03-28T00:00:00Z,13,137,4917,1229,2019-04-01T00:00:00Z,3954,10641,2970,0.03464845725847243,0.462080631519594,0.4138047138047138,40.65891477,-73.89927796
L,NEW LOTS,2022-04-04T00:00:00Z,14,1713,5024,1318,2019-04-08T00:00:00Z,3499,10695,3078,0.48956844812803657,0.46975222066386163,0.4282001299545159,40.65891477,-73.89927796
L,NEW LOTS,2022-04-11T00:00:00Z,15,1453,4365,1212,2019-04-15T00:00:00Z,3665,9629,2940,0.3964529331514325,0.4533181015681795,0.4122448979591837,40.65891477,-73.89927796
L,NEW LOTS,2022-04-18T00:00:00Z,16,1835,3804,1200,2019-04-22T00:00:00Z,3038,3062,1054,0.6040157998683344,1.2423252775963423,1.1385199240986716,40.65891477,-73.89927796
L,SUTTER AV,2022-01-03T00:00:00Z,1,1237,1942,1257,2020-01-06T00:00:00Z,3350,4828,3091,0.3692537313432836,0.40223695111847557,0.40666450986735686,40.669145,-73.901916
L,SUTTER AV,2022-01-10T00:00:00Z,2,1110,2081,1397,2020-01-13T00:00:00Z,2626,4964,2952,0.4226961157654227,0.419218372280419,0.47323848238482386,40.669145,-73.901916
L,SUTTER AV,2022-01-17T00:00:00Z,3,91,2167,1287,2020-01-20T00:00:00Z,3119,3964,3142,0.029176017954472586,0.5466700302724521,0.4096117122851687,40.669145,-73.901916
L,SUTTER AV,2022-01-24T00:00:00Z,4,889,2282,1349,2020-01-27T00:00:00Z,3219,4856,3394,0.27617272444858654,0.4699341021416804,0.3974661166764879,40.669145,-73.901916
L,SUTTER AV,2022-01-31T00:00:00Z,5,1307,2168,1378,2020-02-03T00:00:00Z,3210,5066,3341,0.4071651090342679,0.4279510461902882,0.41245136186770426,40.669145,-73.901916
L,SUTTER AV,2022-02-07T00:00:00Z,6,1367,2533,1411,2020-02-10T00:00:00Z,2733,5140,3254,0.500182949140139,0.4928015564202335,0.43362015980331897,40.669145,-73.901916
L,SUTTER AV,2022-02-14T00:00:00Z,7,1400,2354,1347,2019-02-18T00:00:00Z,2989,3531,2951,0.468384074941452,0.6666666666666666,0.45645543883429346,40.669145,-73.901916
L,SUTTER AV,2022-02-21T00:00:00Z,8,1138,1467,1076,2019-02-25T00:00:00Z,3067,5446,3707,0.37104662536680794,0.26937201615864853,0.2902616671162665,40.669145,-73.901916
L,SUTTER AV,2022-02-28T00:00:00Z,9,104,2456,1368,2019-03-04T00:00:00Z,3125,4979,3574,0.03328,0.49327174131351675,0.38276440962506997,40.669145,-73.901916
L,SUTTER AV,2022-03-07T00:00:00Z,10,1075,2311,1292,2019-03-11T00:00:00Z,2923,7647,2912,0.3677728361272665,0.3022100170001308,0.44368131868131866,40.669145,-73.901916
L,SUTTER AV,2022-03-14T00:00:00Z,11,94,3257,999,2019-03-18T00:00:00Z,3604,7768,3082,0.026082130965593784,0.4192842430484037,0.32414016872160933,40.669145,-73.901916
L,SUTTER AV,2022-03-21T00:00:00Z,12,94,3229,959,2019-03-25T00:00:00Z,339,7593,3067,0.27728613569321536,0.4252601079942052,0.3126834039778285,40.669145,-73.901916
L,SUTTER AV,2022-03-28T00:00:00Z,13,66,2906,1011,2019-04-01T00:00:00Z,3730,7686,2933,0.01769436997319035,0.37809003382773876,0.3446982611660416,40.669145,-73.901916
L,SUTTER AV,2022-04-04T00:00:00Z,14,1321,3301,1029,2019-04-08T00:00:00Z,3121,7696,2874,0.4232617750720923,0.42892411642411643,0.35803757828810023,40.669145,-73.901916
L,SUTTER AV,2022-04-11T00:00:00Z,15,1091,2924,988,2019-04-15T00:00:00Z,3435,6641,2820,0.3176128093158661,0.44029513627465744,0.350354609929078,40.669145,-73.901916
L,SUTTER AV,2022-04-18T00:00:00Z,16,1332,2282,964,2019-04-22T00:00:00Z,3098,5309,2469,0.42995480955455134,0.42983612733094745,0.39044147428108544,40.669145,-73.901916
L,WILSON AV,2022-01-03T00:00:00Z,1,1988,3466,1615,2020-01-06T00:00:00Z,4765,10092,4073,0.41720881427072404,0.3434403487911217,0.3965136263196661,40.68886654,-73.9039586
L,WILSON AV,2022-01-10T00:00:00Z,2,1976,3770,1711,2020-01-13T00:00:00Z,21,10290,4004,94.0952380952381,0.3663751214771623,0.4273226773226773,40.68886654,-73.9039586
L,WILSON AV,2022-01-17T00:00:00Z,3,1988,3517,1636,2020-01-20T00:00:00Z,4418,8801,3944,0.4499773653236759,0.3996136802636064,0.4148073022312373,40.68886654,-73.9039586
L,WILSON AV,2022-01-24T00:00:00Z,4,1612,4179,1821,2020-01-27T00:00:00Z,4717,10597,4093,0.3417426330294679,0.3943568934604133,0.4449059369655509,40.68886654,-73.9039586
L,WILSON AV,2022-01-31T00:00:00Z,5,2248,4039,1848,2020-02-03T00:00:00Z,4896,10773,4065,0.4591503267973856,0.37491877842755034,0.45461254612546126,40.68886654,-73.9039586
L,WILSON AV,2022-02-07T00:00:00Z,6,2420,4365,1906,2020-02-10T00:00:00Z,26,10729,4129,93.07692307692308,0.40684127132071957,0.4616129813514168,40.68886654,-73.9039586
L,WILSON AV,2022-02-14T00:00:00Z,7,2325,4344,1902,2019-02-18T00:00:00Z,6,7043,2727,387.5,0.6167826210421695,0.6974697469746974,40.68886654,-73.9039586
L,WILSON AV,2022-02-21T00:00:00Z,8,1672,3000,1565,2019-02-25T00:00:00Z,10,10176,4122,167.2,0.294811320754717,0.3796700630761766,40.68886654,-73.9039586
L,WILSON AV,2022-02-28T00:00:00Z,9,2167,4331,1935,2019-03-04T00:00:00Z,1254,9807,3055,1.7280701754385965,0.44162333027429385,0.6333878887070377,40.68886654,-73.9039586
L,WILSON AV,2022-03-07T00:00:00Z,10,2000,4286,1868,2019-03-11T00:00:00Z,220,5264,3620,9.090909090909092,0.814209726443769,0.5160220994475138,40.68886654,-73.9039586
L,WILSON AV,2022-03-14T00:00:00Z,11,2377,2685,1591,2019-03-18T00:00:00Z,5022,5154,3599,0.4733174034249303,0.5209545983701979,0.44206724090025007,40.68886654,-73.9039586
L,WILSON AV,2022-03-21T00:00:00Z,12,2341,2830,1547,2019-03-25T00:00:00Z,5861,5347,3619,0.3994198942160041,0.5292687488311203,0.4274661508704062,40.68886654,-73.9039586
L,WILSON AV,2022-03-28T00:00:00Z,13,2402,2774,1518,2019-04-01T00:00:00Z,6276,5502,3718,0.3827278521351179,0.5041802980734278,0.40828402366863903,40.68886654,-73.9039586
L,WILSON AV,2022-04-04T00:00:00Z,14,2358,2752,1598,2019-04-08T00:00:00Z,5912,5385,3708,0.39884979702300405,0.5110492107706592,0.43096008629989213,40.68886654,-73.9039586
L,WILSON AV,2022-04-11T00:00:00Z,15,170,2428,1396,2019-04-15T00:00:00Z,5502,4981,3616,0.030897855325336242,0.48745231881148365,0.3860619469026549,40.68886654,-73.9039586
L,WILSON AV,2022-04-18T00:00:00Z,16,2228,1958,1404,2019-04-22T00:00:00Z,4580,5749,3447,0.48646288209606986,0.3405809706035832,0.4073107049608355,40.68886654,-73.9039586
LG,LORIMER ST,2022-01-03T00:00:00Z,1,1687,919,1458,2020-01-06T00:00:00Z,5494,3326,4322,0.3070622497269749,0.2763078773301263,0.33734382230448867,40.714072,-73.950248
LG,LORIMER ST,2022-01-10T00:00:00Z,2,1758,1100,1544,2020-01-13T00:00:00Z,11830,2905,4374,0.14860524091293323,0.37865748709122204,0.3529949702789209,40.714072,-73.950248
LG,LORIMER ST,2022-01-17T00:00:00Z,3,1864,1008,1585,2020-01-20T00:00:00Z,5385,3024,5038,0.34614670380687096,0.3333333333333333,0.314608971814212,40.714072,-73.950248
LG,LORIMER ST,2022-01-24T00:00:00Z,4,1583,1141,1705,2020-01-27T00:00:00Z,5396,3596,4445,0.29336545589325425,0.31729699666295885,0.38357705286839144,40.714072,-73.950248
LG,LORIMER ST,2022-01-31T00:00:00Z,5,1893,1072,1632,2020-02-03T00:00:00Z,5722,3523,4427,0.3308283816847256,0.3042861197842748,0.36864693923650327,40.714072,-73.950248
LG,LORIMER ST,2022-02-07T00:00:00Z,6,2253,1106,1643,2020-02-10T00:00:00Z,14085,3606,4451,0.1599574014909478,0.3067110371602884,0.3691305324646147,40.714072,-73.950248
LG,LORIMER ST,2022-02-14T00:00:00Z,7,2142,1042,1680,2019-02-18T00:00:00Z,506,3041,3498,4.233201581027668,0.3426504439329168,0.48027444253859347,40.714072,-73.950248
LG,LORIMER ST,2022-02-21T00:00:00Z,8,221,707,1545,2019-02-25T00:00:00Z,591,3630,4768,0.3739424703891709,0.19476584022038568,0.32403523489932884,40.714072,-73.950248
LG,LORIMER ST,2022-02-28T00:00:00Z,9,2007,1064,1610,2019-03-04T00:00:00Z,465,5220,4582,4.316129032258065,0.20383141762452106,0.3513749454386731,40.714072,-73.950248
LG,LORIMER ST,2022-03-07T00:00:00Z,10,1880,1103,1738,2019-03-11T00:00:00Z,292,8830,4165,6.438356164383562,0.12491506228765573,0.41728691476590635,40.714072,-73.950248
LG,LORIMER ST,2022-03-14T00:00:00Z,11,2100,1875,1507,2019-03-18T00:00:00Z,6449,8825,4180,0.32563188091176926,0.21246458923512748,0.3605263157894737,40.714072,-73.950248
LG,LORIMER ST,2022-03-21T00:00:00Z,12,2214,1999,1423,2019-03-25T00:00:00Z,7088,8841,4258,0.3123589164785553,0.2261056441579007,0.3341944574917802,40.714072,-73.950248
LG,LORIMER ST,2022-03-28T00:00:00Z,13,2160,1801,1239,2019-04-01T00:00:00Z,8023,9172,4221,0.26922597532095227,0.19635848233754907,0.2935323383084577,40.714072,-73.950248
LG,LORIMER ST,2022-04-04T00:00:00Z,14,2199,2062,1426,2019-04-08T00:00:00Z,7314,10196,4382,0.300656275635767,0.2022361710474696,0.3254221816522136,40.714072,-73.950248
LG,LORIMER ST,2022-04-11T00:00:00Z,15,1974,1851,1398,2019-04-15T00:00:00Z,6676,8563,4360,0.2956860395446375,0.2161625598505197,0.32064220183486236,40.714072,-73.950248
LG,LORIMER ST,2022-04-18T00:00:00Z,16,2039,1599,1404,2019-04-22T00:00:00Z,4640,8221,3996,0.4394396551724138,0.1945018854153996,0.35135135135135137,40.714072,-73.950248
LM,MYRTLE-WYCKOFF,2022-01-03T00:00:00Z,1,8945,12989,7590,2020-01-06T00:00:00Z,20905,39312,18024,0.42788806505620663,0.3304080179080179,0.4211051930758988,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-01-10T00:00:00Z,2,9200,14283,8213,2020-01-13T00:00:00Z,16899,39764,18335,0.5444109118882774,0.3591942460517051,0.447941096263976,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-01-17T00:00:00Z,3,9139,13980,8172,2020-01-20T00:00:00Z,19086,34364,17032,0.4788326522058053,0.40682109184029797,0.47980272428370124,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-01-24T00:00:00Z,4,7581,15967,8428,2020-01-27T00:00:00Z,19839,40587,17939,0.38212611522758205,0.39340182817158204,0.46981437092368583,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-01-31T00:00:00Z,5,9818,14325,8062,2020-02-03T00:00:00Z,20683,41231,18520,0.47468935841028864,0.34743275690621134,0.4353131749460043,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-02-07T00:00:00Z,6,10507,15928,8720,2020-02-10T00:00:00Z,17385,40914,18938,0.6043715846994535,0.38930439458376104,0.46044988911183865,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-02-14T00:00:00Z,7,9977,16299,8664,2019-02-18T00:00:00Z,17016,35826,15754,0.5863305124588623,0.4549489197789315,0.5499555668401676,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-02-21T00:00:00Z,8,9979,13087,7353,2019-02-25T00:00:00Z,16304,42582,18892,0.612058390578999,0.3073364332347001,0.3892123650222316,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-02-28T00:00:00Z,9,9685,16670,8542,2019-03-04T00:00:00Z,16578,40794,17648,0.5842079864881168,0.4086385252733245,0.4840208522212149,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-03-07T00:00:00Z,10,8730,16858,8679,2019-03-11T00:00:00Z,18800,23744,16794,0.4643617021276596,0.7099898921832885,0.5167917113254734,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-03-14T00:00:00Z,11,10371,12029,7407,2019-03-18T00:00:00Z,30790,23566,16870,0.3368301396557324,0.5104387677162013,0.43906342620035566,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-03-21T00:00:00Z,12,10197,11879,7442,2019-03-25T00:00:00Z,27111,24494,17228,0.37612039393604074,0.4849759124683596,0.4319712096586951,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-03-28T00:00:00Z,13,10034,12029,7278,2019-04-01T00:00:00Z,29308,24915,17284,0.34236385969701105,0.48280152518563113,0.42108308261976396,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-04-04T00:00:00Z,14,10754,11859,7136,2019-04-08T00:00:00Z,32237,27035,16981,0.33359183546856097,0.4386535971888293,0.42023437960073023,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-04-11T00:00:00Z,15,11823,11663,7130,2019-04-15T00:00:00Z,26814,22985,16371,0.4409263817408816,0.5074178812268871,0.4355262354162849,40.69947106,-73.91097572
LM,MYRTLE-WYCKOFF,2022-04-18T00:00:00Z,16,10179,10044,6667,2019-04-22T00:00:00Z,21854,20528,15146,0.4657728562276929,0.4892829306313328,0.4401822263303843,40.69947106,-73.91097572
